id,number of bedrooms,number of bathrooms,living area,waterfront present,condition of the house,Distance from the airport,Number of schools nearby,Lattitude,Longitude,Price
6762819072.0,2.0,1.0,1010.0,0.0,4.0,65.0,1.0,52.8524,-114.494,500000
6762819073.0,3.0,2.5,1940.0,0.0,4.0,69.0,1.0,52.7101,-114.253,500000
6762819343.0,3.0,1.0,990.0,0.0,3.0,57.0,1.0,52.9018,-114.457,495000
6762819344.0,4.0,2.8,2656.0,0.0,3.0,72.0,1.0,52.5462,-114.462,495000
6762819436.0,4.0,2.5,3305.0,0.0,5.0,58.0,1.0,52.9863,-114.528,492000
6762819622.0,3.0,2.0,1610.0,0.0,4.0,70.0,2.0,52.7721,-114.578,485000
6762819760.0,4.0,2.5,2180.0,0.0,4.0,76.0,1.0,52.9776,-114.276,480500
6762819924.0,2.0,1.0,820.0,0.0,3.0,80.0,1.0,52.8923,-114.529,475000
6762820432.0,3.0,2.0,1760.0,0.0,4.0,61.0,2.0,52.8834,-114.318,460000
6762821207.0,3.0,1.8,1500.0,0.0,4.0,68.0,3.0,52.7989,-114.474,440000
6762821771.0,2.0,2.0,1350.0,0.0,3.0,80.0,1.0,52.9394,-114.22,428000
6762821836.0,2.0,2.5,1150.0,0.0,3.0,61.0,2.0,52.8834,-114.546,425000
6762822055.0,2.0,1.5,1040.0,0.0,4.0,72.0,2.0,52.818,-114.494,420000
6762822056.0,3.0,2.3,1770.0,0.0,3.0,73.0,2.0,52.9466,-114.426,420000
6762822226.0,3.0,2.3,1606.0,0.0,3.0,71.0,2.0,52.9475,-114.474,417250
6762822267.0,4.0,3.0,1830.0,0.0,3.0,66.0,1.0,52.9679,-114.414,415000
6762822547.0,4.0,2.8,2140.0,0.0,3.0,67.0,3.0,52.9983,-114.442,409500
6762822621.0,3.0,2.3,1660.0,0.0,4.0,74.0,3.0,52.9875,-114.542,405000
6762823625.0,5.0,1.8,3000.0,0.0,5.0,66.0,1.0,52.722,-114.415,380000
6762823740.0,2.0,1.0,1640.0,0.0,3.0,66.0,3.0,52.8697,-114.143,379500
6762823823.0,3.0,2.5,1830.0,0.0,3.0,50.0,1.0,52.6038,-114.232,375000
6762824248.0,5.0,2.8,2410.0,0.0,3.0,78.0,3.0,52.7598,-114.464,365000
6762824389.0,2.0,1.0,820.0,0.0,4.0,66.0,2.0,52.78,-114.569,361280
6762824800.0,5.0,2.5,2420.0,0.0,3.0,55.0,2.0,52.762,-114.475,352000
6762824831.0,3.0,1.0,1010.0,0.0,3.0,67.0,1.0,52.9174,-114.358,350000
6762825419.0,3.0,2.3,1630.0,0.0,4.0,59.0,2.0,52.6579,-114.351,339950
6762825420.0,2.0,1.0,820.0,0.0,3.0,56.0,2.0,52.8919,-114.542,339950
6762825551.0,3.0,2.0,1570.0,0.0,4.0,59.0,3.0,52.9801,-114.504,335000
6762826573.0,3.0,1.0,1040.0,0.0,4.0,76.0,1.0,52.7112,-114.287,314950
6762826582.0,3.0,1.8,1870.0,0.0,4.0,77.0,2.0,52.5658,-114.51,314500
6762826607.0,3.0,1.8,2190.0,0.0,4.0,66.0,1.0,52.5398,-114.571,313000
6762826675.0,3.0,1.8,1840.0,0.0,4.0,62.0,2.0,52.659,-114.344,310000
6762826676.0,3.0,1.8,2070.0,0.0,4.0,76.0,2.0,52.655,-114.376,310000
6762826883.0,3.0,2.5,1600.0,0.0,3.0,73.0,2.0,52.737,-114.371,305450
6762827058.0,2.0,1.0,760.0,0.0,3.0,73.0,2.0,52.8174,-114.501,300000
6762827917.0,3.0,2.5,1600.0,0.0,3.0,62.0,2.0,52.5603,-114.459,280000
6762828163.0,3.0,2.5,1600.0,0.0,4.0,56.0,2.0,52.5834,-114.247,275000
6762828606.0,5.0,1.5,1500.0,0.0,5.0,63.0,1.0,52.6992,-114.54,265000
6762829003.0,5.0,2.3,2060.0,0.0,3.0,60.0,1.0,52.7177,-114.525,255000
6762829120.0,3.0,1.8,1250.0,0.0,3.0,53.0,1.0,52.5577,-114.191,253000
6762829191.0,1.0,1.0,1100.0,0.0,2.0,62.0,3.0,52.6953,-114.528,250000
6762829348.0,3.0,1.0,1110.0,0.0,3.0,69.0,3.0,52.7018,-114.532,249000
6762829374.0,4.0,1.8,1720.0,0.0,5.0,66.0,3.0,52.5914,-114.309,248500
6762829434.0,3.0,1.0,1400.0,0.0,3.0,61.0,2.0,52.7098,-114.533,246000
6762829454.0,3.0,1.5,1260.0,0.0,3.0,65.0,3.0,52.9411,-114.521,245000
6762829711.0,3.0,2.0,1410.0,0.0,3.0,73.0,2.0,52.5974,-114.372,239900
6762829943.0,3.0,2.5,1920.0,0.0,3.0,80.0,1.0,52.7118,-114.421,230000
6762830103.0,3.0,1.8,1640.0,0.0,3.0,78.0,2.0,52.5886,-114.264,226500
6762830601.0,3.0,1.5,1380.0,0.0,3.0,78.0,1.0,52.5446,-114.513,209950
6762831054.0,4.0,1.0,1490.0,0.0,3.0,68.0,2.0,52.7135,-114.522,185000
6762831337.0,2.0,1.0,1040.0,0.0,5.0,66.0,1.0,52.6177,-114.424,160000
6762831587.0,2.0,1.0,910.0,0.0,3.0,79.0,2.0,52.5077,-114.442,100000
6762810338.0,6.0,3.0,3510.0,0.0,4.0,55.0,3.0,52.8563,-114.502,1750000
6762810537.0,3.0,1.8,2430.0,0.0,4.0,59.0,3.0,52.8501,-114.399,1500000
6762810781.0,5.0,3.3,2800.0,0.0,5.0,79.0,3.0,52.8721,-114.54,1310000
6762810889.0,4.0,3.3,3820.0,0.0,4.0,72.0,1.0,52.7563,-114.417,1250000
6762811336.0,4.0,3.0,2920.0,0.0,5.0,67.0,2.0,52.8464,-114.294,1050000
6762811390.0,4.0,1.0,3410.0,0.0,5.0,58.0,1.0,52.8107,-114.481,1040000
6762811575.0,3.0,2.8,2015.0,1.0,3.0,71.0,2.0,52.68,-114.567,988500
6762811596.0,5.0,2.5,3160.0,0.0,4.0,52.0,2.0,52.7668,-114.406,980000
6762811867.0,3.0,3.3,2640.0,0.0,3.0,78.0,1.0,52.8936,-114.516,930000
6762812323.0,3.0,2.5,2920.0,0.0,3.0,65.0,3.0,52.761,-114.394,868500
6762812615.0,4.0,2.0,1910.0,0.0,5.0,63.0,1.0,52.9193,-114.538,835000
6762812665.0,5.0,3.0,3040.0,0.0,5.0,50.0,2.0,52.7862,-114.41,830000
6762813158.0,3.0,2.8,3010.0,0.0,3.0,58.0,3.0,52.8136,-114.184,785000
6762813211.0,4.0,1.8,2480.0,0.0,3.0,75.0,2.0,52.814,-114.385,780000
6762813572.0,4.0,2.5,2660.0,0.0,3.0,64.0,2.0,52.7739,-114.186,753888
6762814111.0,3.0,2.5,1690.0,0.0,4.0,51.0,3.0,52.8141,-114.573,719000
6762814139.0,4.0,2.5,3290.0,0.0,3.0,63.0,3.0,52.8281,-114.166,716500
6762814207.0,3.0,1.0,1250.0,0.0,4.0,60.0,1.0,52.881,-114.531,712000
6762815046.0,3.0,1.8,1320.0,0.0,5.0,52.0,2.0,52.8148,-114.581,660000
6762815378.0,4.0,1.8,2060.0,0.0,4.0,69.0,1.0,52.6744,-114.541,647500
6762815557.0,2.0,1.8,1230.0,0.0,5.0,79.0,2.0,52.8723,-114.551,636000
6762815988.0,2.0,1.0,1540.0,0.0,4.0,72.0,3.0,52.8754,-114.563,615000
6762816464.0,3.0,2.5,1750.0,0.0,4.0,66.0,2.0,52.9253,-114.389,595000
6762816607.0,2.0,3.0,3160.0,0.0,3.0,60.0,2.0,52.9779,-114.224,589900
6762817133.0,4.0,2.3,2250.0,0.0,3.0,55.0,2.0,52.8995,-114.24,569000
6762817390.0,2.0,2.0,1870.0,0.0,3.0,76.0,2.0,52.9495,-114.212,559950
6762817519.0,2.0,2.5,1360.0,0.0,3.0,65.0,2.0,52.8554,-114.482,553650
6762817818.0,3.0,2.3,1780.0,0.0,3.0,68.0,3.0,52.6875,-113.938,545000
6762817894.0,6.0,2.3,2820.0,0.0,5.0,62.0,3.0,52.6935,-114.552,543200
6762818056.0,4.0,1.8,1840.0,0.0,3.0,78.0,1.0,52.8879,-114.315,538000
6762818068.0,4.0,2.5,2550.0,0.0,3.0,69.0,1.0,52.8228,-114.194,537500
6762818111.0,4.0,2.5,2280.0,0.0,3.0,65.0,3.0,52.9537,-114.266,535000
6762818203.0,3.0,1.0,1670.0,0.0,3.0,62.0,1.0,52.9199,-114.511,533000
6762818239.0,3.0,1.8,1980.0,0.0,4.0,77.0,2.0,52.8698,-114.303,530000
6762818240.0,4.0,2.8,2280.0,0.0,4.0,50.0,2.0,52.9171,-114.497,530000
6762818544.0,3.0,2.3,2430.0,0.0,3.0,53.0,3.0,52.7049,-114.282,524000
6762818720.0,2.0,1.0,1060.0,0.0,3.0,57.0,3.0,52.9196,-114.521,515000
6762819074.0,3.0,1.8,1410.0,0.0,3.0,54.0,3.0,52.8858,-114.538,500000
6762819264.0,2.0,1.5,1110.0,0.0,3.0,56.0,2.0,52.8619,-114.552,499000
6762819418.0,3.0,2.5,2310.0,0.0,3.0,58.0,3.0,53.0034,-114.427,494000
6762819551.0,5.0,2.3,2440.0,0.0,4.0,50.0,2.0,52.6062,-114.348,489990
6762820767.0,3.0,2.0,1510.0,0.0,3.0,78.0,2.0,52.9518,-114.269,450000
6762821186.0,2.0,1.5,1020.0,0.0,3.0,69.0,2.0,52.9101,-114.538,441750
6762821371.0,2.0,1.0,980.0,0.0,3.0,77.0,3.0,52.8681,-114.565,438000
6762821403.0,3.0,1.8,1310.0,0.0,4.0,68.0,3.0,52.9144,-114.301,437000
6762821994.0,3.0,1.8,1460.0,0.0,3.0,63.0,1.0,52.9281,-114.317,424500
6762822396.0,3.0,2.5,1540.0,0.0,3.0,53.0,1.0,52.9261,-114.531,413450
6762822622.0,2.0,1.0,1020.0,0.0,4.0,69.0,3.0,52.9557,-114.551,405000
6762822722.0,3.0,2.8,2090.0,0.0,3.0,60.0,1.0,52.9636,-114.155,403000
6762822747.0,3.0,2.5,1960.0,0.0,4.0,66.0,1.0,52.9549,-114.368,402000
6762823457.0,3.0,1.8,1890.0,0.0,3.0,75.0,1.0,52.9627,-114.496,385000
6762823824.0,6.0,2.3,3206.0,0.0,3.0,77.0,3.0,52.599,-114.477,375000
6762824560.0,2.0,1.5,960.0,0.0,3.0,68.0,2.0,52.8483,-114.488,358000
6762824832.0,4.0,1.8,2250.0,0.0,4.0,58.0,1.0,52.6089,-114.419,350000
6762825043.0,3.0,1.8,1590.0,0.0,3.0,66.0,2.0,52.7115,-114.342,349000
6762825083.0,4.0,2.5,2460.0,0.0,3.0,76.0,2.0,52.5361,-114.539,347500
6762825552.0,3.0,1.5,2240.0,0.0,2.0,63.0,2.0,52.5343,-114.284,335000
6762825746.0,2.0,2.0,1550.0,0.0,2.0,75.0,3.0,52.7445,-114.043,330000
6762825986.0,4.0,2.5,2320.0,0.0,3.0,51.0,2.0,52.5801,-114.33,325900
6762826223.0,2.0,1.3,860.0,0.0,3.0,52.0,2.0,52.8142,-114.504,321950
6762826837.0,3.0,1.8,1890.0,0.0,5.0,74.0,2.0,52.6456,-114.339,307000
6762827311.0,3.0,2.0,1240.0,0.0,3.0,74.0,2.0,52.679,-114.345,297950
6762827349.0,2.0,1.8,2200.0,0.0,3.0,74.0,3.0,52.6933,-114.166,295000
6762827350.0,3.0,2.5,1920.0,0.0,3.0,64.0,1.0,52.4959,-114.5,295000
6762828376.0,4.0,2.5,1810.0,0.0,3.0,59.0,1.0,52.5831,-114.333,270000
6762828590.0,3.0,2.5,1940.0,0.0,3.0,52.0,2.0,52.5791,-114.367,266000
6762828756.0,4.0,2.5,2020.0,0.0,3.0,78.0,1.0,52.5096,-114.437,262000
6762828791.0,4.0,1.5,2130.0,0.0,3.0,63.0,3.0,52.613,-114.478,260000
6762828930.0,4.0,1.8,1730.0,0.0,3.0,53.0,2.0,52.557,-114.551,258000
6762829435.0,3.0,1.8,1390.0,0.0,4.0,71.0,1.0,52.6483,-114.372,246000
6762829455.0,3.0,1.5,1260.0,0.0,4.0,70.0,3.0,52.6607,-114.524,245000
6762829790.0,2.0,1.0,1270.0,0.0,4.0,72.0,1.0,52.7651,-114.469,235000
6762829944.0,3.0,1.8,950.0,0.0,3.0,51.0,1.0,52.7571,-114.506,230000
6762829945.0,3.0,1.0,1390.0,0.0,4.0,55.0,3.0,52.5198,-114.441,230000
6762830053.0,3.0,2.5,1190.0,0.0,3.0,61.0,1.0,52.7233,-114.465,229000
6762830075.0,4.0,1.8,2000.0,0.0,3.0,77.0,2.0,52.7335,-114.448,228000
6762830520.0,4.0,1.0,2100.0,0.0,3.0,78.0,1.0,52.706,-114.482,211000
6762830646.0,3.0,1.0,1490.0,0.0,4.0,54.0,3.0,52.7201,-114.493,207000
6762830682.0,2.0,1.0,720.0,0.0,3.0,60.0,1.0,52.7567,-114.55,205000
6762831507.0,2.0,1.5,980.0,0.0,3.0,70.0,1.0,52.9376,-113.549,134000
6762831612.0,2.0,1.0,520.0,0.0,2.0,69.0,2.0,52.7099,-114.486,82500
6762810135.0,3.0,2.3,3000.0,1.0,3.0,72.0,2.0,52.8184,-114.276,2400000
6762810176.0,5.0,6.5,7270.0,0.0,3.0,68.0,1.0,52.7671,-114.172,2240000
6762810365.0,5.0,4.5,5190.0,0.0,3.0,64.0,1.0,52.8146,-114.413,1700000
6762810697.0,4.0,2.8,3720.0,0.0,5.0,75.0,3.0,52.7927,-114.346,1370000
6762811086.0,4.0,4.3,5860.0,0.0,4.0,72.0,2.0,52.9545,-114.285,1160000
6762811582.0,4.0,2.3,4230.0,0.0,3.0,68.0,3.0,52.9587,-114.267,985000
6762811939.0,4.0,3.0,3750.0,0.0,3.0,57.0,2.0,52.8667,-114.249,920000
6762812447.0,3.0,2.5,3560.0,0.0,3.0,69.0,1.0,52.8952,-114.239,851000
6762812596.0,4.0,3.5,3810.0,0.0,3.0,78.0,1.0,52.7434,-114.39,839900
6762812648.0,4.0,2.8,3780.0,0.0,3.0,52.0,2.0,52.819,-114.173,833000
6762812964.0,4.0,3.3,3540.0,0.0,3.0,67.0,2.0,52.8585,-114.089,800000
6762813195.0,4.0,2.5,2830.0,0.0,3.0,80.0,2.0,52.8762,-114.381,782000
6762813396.0,4.0,3.5,2730.0,0.0,3.0,70.0,2.0,52.8097,-114.581,769900
6762813413.0,4.0,2.8,2790.0,0.0,3.0,61.0,2.0,52.7815,-114.27,765000
6762813532.0,3.0,2.3,2950.0,0.0,3.0,63.0,1.0,52.8217,-114.258,759000
6762813758.0,4.0,2.8,3100.0,0.0,3.0,79.0,3.0,52.8458,-114.481,742500
6762814293.0,2.0,2.5,2200.0,0.0,3.0,78.0,1.0,52.4758,-114.192,705000
6762816084.0,3.0,3.0,2480.0,0.0,4.0,76.0,2.0,52.9891,-114.263,610000
6762816237.0,4.0,2.5,2260.0,0.0,3.0,72.0,2.0,52.8052,-114.185,604000
6762816548.0,4.0,2.3,2430.0,0.0,3.0,53.0,3.0,52.9942,-114.238,590000
6762816668.0,4.0,3.3,2400.0,0.0,4.0,70.0,2.0,52.973,-114.321,585000
6762816748.0,4.0,2.5,2660.0,0.0,3.0,66.0,3.0,52.9176,-114.228,583000
6762816781.0,4.0,2.5,2840.0,0.0,3.0,74.0,1.0,52.9686,-114.425,580000
6762817174.0,3.0,2.3,1660.0,0.0,4.0,64.0,2.0,52.9189,-114.318,566000
6762817182.0,4.0,2.3,2470.0,0.0,3.0,50.0,2.0,52.9814,-114.476,565000
6762817428.0,4.0,2.5,2840.0,0.0,3.0,78.0,2.0,52.9978,-114.427,557000
6762817907.0,4.0,2.5,2330.0,0.0,4.0,57.0,3.0,52.8216,-114.338,542500
6762818086.0,4.0,1.8,2000.0,0.0,5.0,50.0,3.0,52.7959,-114.565,536500
6762818089.0,3.0,1.8,1300.0,0.0,3.0,74.0,1.0,52.9288,-114.51,536000
6762818218.0,5.0,3.0,3480.0,0.0,4.0,68.0,3.0,52.6874,-114.214,532000
6762818404.0,3.0,2.5,2030.0,0.0,4.0,72.0,1.0,52.8018,-114.189,525000
6762818835.0,3.0,2.0,1400.0,0.0,4.0,54.0,1.0,52.816,-114.31,511555
6762818980.0,3.0,2.5,2100.0,0.0,3.0,67.0,1.0,52.7634,-114.057,505000
6762819453.0,3.0,1.8,1750.0,0.0,4.0,76.0,3.0,52.8399,-114.248,491300
6762819464.0,2.0,1.0,1840.0,0.0,4.0,53.0,1.0,52.9057,-114.552,490000
6762819748.0,3.0,2.0,1410.0,0.0,3.0,51.0,2.0,52.9152,-114.568,481450
6762820264.0,4.0,2.5,1930.0,0.0,4.0,51.0,1.0,52.5667,-114.525,465000
6762820383.0,2.0,1.0,1150.0,0.0,4.0,64.0,1.0,52.8526,-114.482,463000
6762820433.0,4.0,1.8,1750.0,0.0,5.0,58.0,1.0,52.9102,-114.578,460000
6762821052.0,4.0,2.0,1650.0,0.0,5.0,65.0,1.0,52.8134,-114.497,445000
6762821053.0,2.0,2.0,1150.0,0.0,3.0,67.0,3.0,52.9301,-114.499,445000
6762821613.0,4.0,2.3,2170.0,0.0,4.0,60.0,3.0,52.6694,-114.528,431000
6762821767.0,3.0,1.0,1620.0,0.0,4.0,52.0,2.0,52.8019,-114.309,428750
6762822268.0,4.0,2.3,3060.0,0.0,3.0,65.0,1.0,52.5697,-114.108,415000
6762822734.0,4.0,2.5,2600.0,0.0,3.0,71.0,3.0,52.5353,-114.53,402500
6762823420.0,3.0,2.3,1445.0,0.0,3.0,53.0,3.0,52.7648,-114.262,387000
6762823591.0,3.0,3.3,1410.0,0.0,3.0,72.0,2.0,52.9281,-114.53,382000
6762823809.0,3.0,2.0,1340.0,0.0,3.0,74.0,3.0,52.9273,-114.54,376000
6762824404.0,2.0,1.0,1420.0,0.0,3.0,73.0,2.0,52.6642,-114.385,360000
6762824801.0,3.0,2.3,1640.0,0.0,4.0,58.0,2.0,52.7023,-114.311,352000
6762825517.0,3.0,1.8,1780.0,0.0,4.0,63.0,2.0,53.0031,-114.087,336900
6762825747.0,4.0,2.5,1940.0,0.0,3.0,71.0,2.0,52.6813,-114.309,330000
6762825993.0,3.0,2.3,1352.0,0.0,3.0,68.0,2.0,52.9565,-114.505,325000
6762825994.0,4.0,1.5,1470.0,0.0,3.0,56.0,1.0,52.5758,-114.138,325000
6762826170.0,3.0,2.3,998.0,0.0,3.0,71.0,1.0,52.9283,-114.557,324000
6762826183.0,4.0,2.8,1970.0,0.0,3.0,67.0,3.0,52.6724,-114.316,323000
6762826240.0,4.0,2.3,2310.0,0.0,3.0,55.0,1.0,52.6679,-114.382,320000
6762826462.0,5.0,1.8,2320.0,0.0,4.0,75.0,3.0,52.6931,-114.531,315000
6762826631.0,4.0,2.3,1930.0,0.0,3.0,75.0,3.0,52.6398,-114.379,312000
6762826656.0,4.0,2.3,2130.0,0.0,4.0,72.0,2.0,52.6782,-114.399,311100
6762826998.0,3.0,1.5,1060.0,0.0,4.0,54.0,2.0,52.9613,-114.419,303500
6762827527.0,4.0,2.5,2000.0,0.0,4.0,57.0,3.0,52.583,-114.484,290000
6762827904.0,3.0,1.8,1390.0,0.0,4.0,63.0,2.0,52.7025,-114.392,280950
6762827918.0,4.0,2.0,2190.0,0.0,4.0,65.0,2.0,52.5002,-114.48,280000
6762828164.0,3.0,1.5,1390.0,0.0,3.0,53.0,2.0,52.7903,-114.084,275000
6762828377.0,3.0,1.5,1500.0,0.0,5.0,50.0,2.0,52.9576,-114.502,270000
6762828378.0,3.0,2.0,1690.0,0.0,4.0,50.0,1.0,52.7125,-114.354,270000
6762828792.0,3.0,2.0,1920.0,0.0,4.0,62.0,1.0,52.5392,-114.565,260000
6762828793.0,3.0,2.5,1420.0,0.0,4.0,77.0,3.0,52.5961,-114.48,260000
6762829004.0,2.0,1.0,960.0,0.0,4.0,50.0,2.0,52.5656,-114.692,255000
6762829005.0,2.0,1.0,810.0,0.0,1.0,64.0,2.0,52.719,-114.527,255000
6762829097.0,3.0,2.5,1850.0,0.0,3.0,78.0,3.0,52.6055,-114.326,254000
6762829137.0,3.0,1.0,1030.0,0.0,3.0,76.0,1.0,52.9492,-114.51,252500
6762829174.0,3.0,1.8,1220.0,0.0,3.0,58.0,3.0,52.7187,-113.974,251000
6762829381.0,4.0,3.0,2163.0,0.0,3.0,68.0,3.0,52.5034,-114.441,248000
6762829871.0,3.0,1.0,1360.0,0.0,3.0,74.0,2.0,52.5722,-114.243,234950
6762830119.0,3.0,2.5,2000.0,0.0,4.0,72.0,1.0,52.5816,-114.247,225000
6762830205.0,4.0,1.0,1430.0,0.0,4.0,71.0,1.0,52.5478,-114.364,224500
6762830502.0,2.0,1.5,1020.0,0.0,3.0,70.0,3.0,52.934,-114.537,212000
6762830765.0,3.0,1.0,1160.0,0.0,4.0,71.0,1.0,52.6131,-114.478,201500
6762830909.0,2.0,1.0,720.0,0.0,3.0,56.0,1.0,52.7354,-114.451,195000
6762812241.0,4.0,2.0,2520.0,0.0,3.0,75.0,2.0,52.9067,-114.54,875000
6762817744.0,5.0,2.8,3060.0,0.0,5.0,70.0,1.0,52.7352,-114.562,549900
6762823173.0,3.0,2.5,1350.0,0.0,3.0,78.0,2.0,52.7791,-114.577,394950
6762826241.0,3.0,2.5,2130.0,0.0,3.0,55.0,2.0,52.5955,-114.217,320000
6762828607.0,4.0,1.0,1940.0,0.0,3.0,63.0,2.0,52.6439,-114.398,265000
6762812556.0,4.0,2.5,2160.0,0.0,4.0,67.0,1.0,52.8406,-114.5,842500
6762824180.0,3.0,2.5,1370.0,0.0,3.0,61.0,2.0,52.7834,-114.572,368000
6762810472.0,5.0,2.8,3650.0,0.0,4.0,53.0,2.0,52.8515,-114.414,1580000
6762810715.0,5.0,1.8,3380.0,0.0,4.0,59.0,3.0,52.8695,-114.401,1350000
6762810768.0,4.0,3.5,3460.0,0.0,3.0,74.0,1.0,52.9018,-114.519,1320000
6762810794.0,4.0,3.3,2330.0,0.0,3.0,74.0,1.0,52.8564,-114.473,1300000
6762810875.0,4.0,3.8,3490.0,0.0,3.0,58.0,1.0,52.8291,-114.39,1260000
6762810940.0,4.0,4.5,5420.0,0.0,3.0,59.0,3.0,52.8861,-114.195,1230000
6762810941.0,4.0,2.3,3070.0,0.0,3.0,62.0,3.0,52.7571,-114.418,1230000
6762810999.0,3.0,1.8,1560.0,1.0,4.0,52.0,2.0,52.8079,-114.436,1200000
6762811266.0,3.0,2.5,3720.0,0.0,3.0,74.0,2.0,52.866,-114.239,1080000
6762811337.0,4.0,3.8,3280.0,0.0,3.0,64.0,2.0,52.9155,-114.391,1050000
6762811412.0,4.0,3.3,3270.0,0.0,3.0,72.0,2.0,52.9266,-114.323,1030000
6762811437.0,3.0,2.5,2920.0,0.0,4.0,66.0,3.0,52.8099,-114.59,1020000
6762811743.0,5.0,3.0,4530.0,0.0,4.0,79.0,1.0,53.0002,-114.256,950000
6762811798.0,4.0,2.3,3290.0,0.0,4.0,80.0,2.0,52.7939,-114.406,947500
6762811799.0,3.0,2.8,2980.0,1.0,5.0,73.0,1.0,52.6822,-114.568,947500
6762811886.0,4.0,2.8,3300.0,0.0,3.0,55.0,1.0,52.8594,-114.408,927000
6762812000.0,3.0,2.0,2700.0,0.0,4.0,65.0,2.0,52.9031,-114.517,910000
6762812055.0,4.0,3.3,4700.0,0.0,3.0,51.0,3.0,52.8745,-114.357,900000
6762812184.0,4.0,2.5,2830.0,0.0,3.0,67.0,3.0,52.8897,-114.48,885000
6762812239.0,3.0,3.3,2170.0,0.0,5.0,68.0,2.0,52.7965,-114.419,876650
6762812293.0,4.0,2.5,2350.0,0.0,4.0,77.0,2.0,52.8905,-114.525,870300
6762812452.0,4.0,1.8,2350.0,0.0,4.0,50.0,3.0,52.7692,-114.418,850000
6762812564.0,4.0,2.8,2600.0,0.0,3.0,68.0,3.0,52.8713,-114.547,840000
6762812899.0,5.0,4.5,4630.0,0.0,3.0,77.0,3.0,52.7682,-114.05,809000
6762813146.0,4.0,3.3,3680.0,0.0,3.0,72.0,3.0,52.7667,-114.257,788000
6762813362.0,3.0,1.8,1720.0,0.0,3.0,78.0,3.0,52.8457,-114.48,770000
6762813589.0,4.0,2.5,3110.0,0.0,3.0,76.0,2.0,52.931,-114.301,751000
6762813602.0,4.0,2.5,2980.0,0.0,3.0,58.0,2.0,52.7745,-114.31,750000
6762813724.0,3.0,2.5,2620.0,0.0,3.0,66.0,2.0,52.7823,-114.309,746000
6762813877.0,4.0,2.5,2760.0,0.0,5.0,64.0,3.0,52.9026,-114.561,734200
6762814541.0,4.0,2.5,2670.0,0.0,4.0,62.0,1.0,52.7927,-114.208,690000
6762814791.0,4.0,3.0,2400.0,0.0,4.0,58.0,3.0,52.8946,-114.555,675000
6762815047.0,4.0,2.5,2550.0,0.0,3.0,57.0,3.0,52.8508,-114.331,660000
6762815381.0,4.0,2.5,3040.0,0.0,3.0,52.0,3.0,52.8373,-114.205,647000
6762815563.0,3.0,2.5,1570.0,0.0,3.0,55.0,1.0,52.9158,-114.526,635000
6762815657.0,4.0,2.0,1770.0,0.0,5.0,55.0,2.0,52.8793,-114.591,630000
6762815881.0,3.0,1.5,1620.0,0.0,3.0,55.0,3.0,52.9248,-114.584,620000
6762815989.0,2.0,1.8,2040.0,1.0,4.0,64.0,1.0,52.6279,-114.655,615000
6762816085.0,4.0,3.0,2110.0,0.0,4.0,80.0,1.0,52.7495,-114.581,610000
6762816763.0,4.0,1.8,2120.0,0.0,3.0,70.0,2.0,52.9264,-114.59,582000
6762817317.0,3.0,2.0,2560.0,0.0,3.0,69.0,2.0,52.525,-114.276,560000
6762817938.0,4.0,2.3,2540.0,0.0,3.0,76.0,1.0,52.949,-114.102,540000
6762818572.0,4.0,2.3,1800.0,0.0,4.0,65.0,1.0,52.922,-114.374,522000
6762818981.0,4.0,1.8,1940.0,0.0,5.0,79.0,1.0,52.8354,-114.504,505000
6762818982.0,4.0,2.5,2780.0,0.0,3.0,78.0,3.0,52.9584,-114.406,505000
6762819075.0,2.0,2.3,1290.0,0.0,3.0,53.0,1.0,52.9019,-114.572,500000
6762819228.0,3.0,1.0,980.0,0.0,3.0,50.0,2.0,52.922,-114.498,499950
6762819465.0,2.0,2.5,1230.0,0.0,3.0,55.0,2.0,52.8492,-114.491,490000
6762820265.0,3.0,1.5,2020.0,0.0,4.0,62.0,2.0,52.8941,-114.375,465000
6762820698.0,3.0,2.5,2010.0,0.0,3.0,59.0,1.0,52.7817,-114.188,453246
6762820768.0,3.0,1.5,1770.0,0.0,3.0,50.0,3.0,52.7959,-114.307,450000
6762822057.0,2.0,2.5,1480.0,0.0,3.0,71.0,3.0,52.906,-114.311,420000
6762822454.0,3.0,2.3,2200.0,0.0,3.0,75.0,3.0,52.6027,-114.241,410000
6762823563.0,4.0,2.5,2160.0,0.0,3.0,53.0,1.0,52.5794,-114.232,383000
6762824005.0,5.0,3.0,2480.0,0.0,3.0,69.0,1.0,52.7264,-114.453,372500
6762824160.0,2.0,2.5,980.0,0.0,3.0,53.0,3.0,52.8174,-114.576,369000
6762824181.0,3.0,1.0,1280.0,0.0,3.0,54.0,2.0,52.9977,-114.353,368000
6762824405.0,4.0,2.0,1730.0,0.0,5.0,58.0,2.0,52.7604,-114.543,360000
6762824594.0,4.0,2.5,2380.0,0.0,4.0,54.0,1.0,52.6282,-114.362,357000
6762824833.0,2.0,1.0,910.0,0.0,4.0,67.0,1.0,52.7933,-114.479,350000
6762825297.0,3.0,1.5,1720.0,0.0,4.0,80.0,1.0,52.9835,-114.504,341000
6762825447.0,3.0,1.0,1080.0,0.0,4.0,61.0,2.0,53.007,-114.497,339000
6762825553.0,3.0,2.5,1940.0,0.0,3.0,68.0,2.0,52.6779,-114.31,335000
